5.738150e+00	7.715605e+00
5.613500e+00	7.677734e+00
5.539611e+00	7.675415e+00
5.514910e+00	7.743773e+00
5.449867e+00	7.807375e+00
5.282077e+00	7.850459e+00
5.210633e+00	7.899817e+00
5.228013e+00	7.852844e+00
5.236664e+00	7.667586e+00
5.193420e+00	7.598015e+00
5.138573e+00	7.655000e+00
5.092045e+00	7.711092e+00
5.079631e+00	7.661210e+00
5.060175e+00	7.607191e+00
4.979045e+00	7.658326e+00
4.898801e+00	7.700315e+00
4.891877e+00	7.588072e+00
4.863598e+00	7.310490e+00
4.678242e+00	7.120193e+00
4.445453e+00	7.099892e+00
4.244415e+00	7.152649e+00
4.117206e+00	7.134251e+00
3.965653e+00	6.990153e+00
4.215934e+00	7.008756e+00
4.332889e+00	6.905432e+00
4.468180e+00	6.825009e+00
4.398598e+00	6.673707e+00
4.106032e+00	6.597964e+00
3.863453e+00	6.656129e+00
3.776813e+00	6.715622e+00
3.652332e+00	6.714167e+00
3.444668e+00	6.657010e+00
3.417693e+00	6.556874e+00
3.311785e+00	6.395295e+00
3.202382e+00	6.540351e+00
3.189595e+00	6.669186e+00
3.024854e+00	6.679970e+00
3.039254e+00	6.472379e+00
3.165786e+00	6.432723e+00
3.364121e+00	6.303013e+00
3.560421e+00	6.287555e+00
3.659927e+00	6.180311e+00
3.676643e+00	5.908446e+00
3.667879e+00	5.740299e+00
3.744014e+00	5.814848e+00
3.872879e+00	6.079675e+00
3.920338e+00	6.197867e+00
3.968083e+00	6.210413e+00
4.021096e+00	5.955024e+00
4.074913e+00	5.777234e+00
4.159443e+00	6.056442e+00
4.262382e+00	6.271924e+00
4.499128e+00	6.343615e+00
4.699744e+00	6.453627e+00
4.745285e+00	6.508118e+00
4.765176e+00	6.484790e+00
4.857586e+00	6.409507e+00
5.027452e+00	6.485677e+00
5.437003e+00	6.566246e+00
5.698589e+00	6.547333e+00
5.764211e+00	6.466658e+00
5.802749e+00	6.326758e+00
5.853652e+00	6.035205e+00
5.848342e+00	5.867733e+00
5.810013e+00	5.860871e+00
5.777780e+00	5.876659e+00
5.789718e+00	5.775201e+00
5.791831e+00	5.637214e+00
5.695010e+00	5.576858e+00
5.599360e+00	5.486697e+00
5.480975e+00	5.205345e+00
5.327934e+00	4.928984e+00
5.169126e+00	4.644083e+00
5.045529e+00	4.353528e+00
5.024180e+00	4.261648e+00
4.882892e+00	4.360685e+00
4.736507e+00	4.661883e+00
4.649618e+00	4.848859e+00
4.542655e+00	5.004673e+00
4.366226e+00	5.144488e+00
4.135853e+00	5.131593e+00
3.928296e+00	4.992606e+00
3.820314e+00	4.754151e+00
3.828487e+00	4.567963e+00
3.959603e+00	4.483336e+00
4.299842e+00	4.459713e+00
4.434657e+00	4.467286e+00
4.436470e+00	4.390679e+00
4.464084e+00	4.287987e+00
4.491864e+00	4.185682e+00
4.477634e+00	4.117154e+00
4.547536e+00	4.162171e+00
4.625721e+00	4.187731e+00
4.642409e+00	4.017392e+00
4.672134e+00	3.845031e+00
4.752496e+00	3.731857e+00
4.870276e+00	3.688326e+00
5.012259e+00	3.724895e+00
5.166531e+00	3.778020e+00
5.176945e+00	3.621869e+00
5.278907e+00	3.257469e+00
5.508755e+00	2.992739e+00
5.685688e+00	2.875494e+00
5.714473e+00	2.758574e+00
5.739426e+00	2.749148e+00
5.926401e+00	2.692201e+00
5.984201e+00	2.637674e+00
5.957120e+00	2.641520e+00
5.903404e+00	2.657171e+00
5.912373e+00	2.617677e+00
6.056874e+00	2.587512e+00
6.121972e+00	2.598632e+00
6.113489e+00	2.553633e+00
6.112788e+00	2.499780e+00
6.193059e+00	2.480717e+00
6.351478e+00	2.426043e+00
6.995304e+00	2.227312e+00
7.229025e+00	2.141863e+00
7.406871e+00	2.083421e+00
7.446830e+00	2.137428e+00
7.392711e+00	2.257531e+00
7.300695e+00	2.552309e+00
7.317909e+00	2.994402e+00
7.319850e+00	3.195905e+00
7.229357e+00	3.227512e+00
7.322180e+00	3.290892e+00
7.415058e+00	3.354215e+00
7.308262e+00	3.375729e+00
7.271440e+00	3.365627e+00
7.287690e+00	3.410108e+00
7.435630e+00	3.447647e+00
7.492188e+00	3.453192e+00
7.517306e+00	3.581170e+00
7.673999e+00	3.663104e+00
7.730201e+00	3.652292e+00
7.727295e+00	3.602462e+00
7.761396e+00	3.540137e+00
7.800544e+00	3.627526e+00
7.805534e+00	3.753451e+00
7.852222e+00	3.916051e+00
7.821171e+00	4.038685e+00
7.638911e+00	3.885680e+00
7.555290e+00	3.692013e+00
7.472947e+00	3.743471e+00
7.315341e+00	3.814067e+00
7.299556e+00	3.696172e+00
7.257287e+00	3.573367e+00
7.101323e+00	3.604736e+00
7.013353e+00	3.635286e+00
7.004731e+00	3.519953e+00
6.945566e+00	3.510638e+00
6.908913e+00	3.634790e+00
6.850858e+00	3.751178e+00
6.786148e+00	3.848276e+00
6.761670e+00	4.026357e+00
6.778875e+00	4.212695e+00
6.839213e+00	4.334565e+00
7.149954e+00	4.471359e+00
7.424428e+00	4.613753e+00
7.432786e+00	4.650786e+00
7.378572e+00	4.630777e+00
7.353360e+00	4.632516e+00
7.415668e+00	4.707407e+00
7.540319e+00	4.834387e+00
7.678610e+00	4.707906e+00
7.786016e+00	4.531466e+00
7.889818e+00	4.507401e+00
7.990125e+00	4.498862e+00
8.057441e+00	4.345543e+00
8.167232e+00	3.929504e+00
8.218412e+00	3.383714e+00
8.235442e+00	3.221771e+00
8.203773e+00	3.221191e+00
8.149032e+00	3.258794e+00
8.103021e+00	3.158866e+00
7.968334e+00	2.807203e+00
7.911997e+00	2.546646e+00
7.884106e+00	2.450164e+00
7.820728e+00	2.322796e+00
7.865301e+00	2.262395e+00
8.023285e+00	2.272892e+00
8.297372e+00	2.367211e+00
8.511530e+00	2.446729e+00
8.656408e+00	2.379465e+00
8.639219e+00	2.319801e+00
8.617760e+00	2.189107e+00
8.624543e+00	2.070491e+00
8.562034e+00	2.078318e+00
8.506529e+00	2.102137e+00
8.557209e+00	2.029413e+00
8.667665e+00	1.699376e+00
8.853258e+00	1.140313e+00
9.025542e+00	9.193426e-01
9.250329e+00	7.382122e-01
9.538707e+00	5.875861e-01
9.766455e+00	5.651535e-01
1.018893e+01	5.163019e-01
1.048220e+01	5.000000e-01
1.062243e+01	5.192970e-01
1.068747e+01	5.451362e-01
1.077331e+01	6.111213e-01
1.093616e+01	7.038883e-01
1.105522e+01	7.707049e-01
1.118452e+01	9.427652e-01
1.135359e+01	1.223174e+00
1.143532e+01	1.398228e+00
1.148861e+01	1.458003e+00
1.151251e+01	1.578939e+00
1.155482e+01	1.732867e+00
1.160616e+01	1.863828e+00
1.153657e+01	2.095342e+00
1.152199e+01	2.214281e+00
1.149011e+01	2.333941e+00
1.145517e+01	2.505004e+00
1.144658e+01	2.635588e+00
1.139878e+01	2.719594e+00
1.134061e+01	2.882616e+00
1.128367e+01	3.209601e+00
1.124479e+01	3.404503e+00
1.117565e+01	3.353881e+00
1.119922e+01	2.746264e+00
1.123823e+01	1.928830e+00
1.116096e+01	1.609380e+00
1.104274e+01	1.408487e+00
1.069100e+01	1.070102e+00
1.044664e+01	9.284738e-01
1.026872e+01	8.815494e-01
1.015837e+01	8.593130e-01
1.011632e+01	8.019808e-01
9.959594e+00	7.753963e-01
9.646961e+00	8.325310e-01
9.498355e+00	8.884254e-01
9.441076e+00	9.501959e-01
9.382299e+00	1.047343e+00
9.347921e+00	1.173658e+00
9.316314e+00	1.265427e+00
9.227197e+00	1.434371e+00
9.192218e+00	1.919843e+00
9.192829e+00	2.324903e+00
9.204469e+00	2.683055e+00
9.266078e+00	2.775320e+00
9.360563e+00	2.839031e+00
9.348127e+00	2.894834e+00
9.274893e+00	2.917881e+00
9.200069e+00	2.929689e+00
9.251107e+00	2.976103e+00
9.390617e+00	3.003052e+00
9.402539e+00	3.069536e+00
9.424386e+00	3.166241e+00
9.558019e+00	3.330095e+00
9.666700e+00	3.459901e+00
9.811379e+00	3.534066e+00
9.887169e+00	3.721735e+00
9.883476e+00	3.774122e+00
9.925152e+00	3.767203e+00
9.977529e+00	3.829886e+00
9.994131e+00	4.119252e+00
1.001365e+01	4.603494e+00
9.996445e+00	4.665666e+00
9.908461e+00	4.674914e+00
9.828799e+00	4.673044e+00
9.870811e+00	4.715337e+00
9.919496e+00	4.873757e+00
9.935217e+00	4.968911e+00
1.007869e+01	4.981273e+00
1.001879e+01	5.142669e+00
9.774884e+00	5.491188e+00
9.606995e+00	5.653710e+00
9.574629e+00	5.654501e+00
9.602823e+00	5.587060e+00
9.615809e+00	5.546048e+00
9.569886e+00	5.562939e+00
9.527273e+00	5.614508e+00
9.555414e+00	5.673673e+00
9.581420e+00	5.832647e+00
9.603710e+00	5.892200e+00
9.664544e+00	5.901324e+00
9.648368e+00	6.022197e+00
9.452222e+00	6.381876e+00
9.254100e+00	6.663060e+00
9.123184e+00	6.738139e+00
9.033411e+00	6.838892e+00
9.020041e+00	6.887357e+00
8.915026e+00	6.905432e+00
8.796703e+00	6.930498e+00
8.755552e+00	7.002579e+00
8.693948e+00	7.061688e+00
8.669440e+00	7.120299e+00
8.646515e+00	7.213515e+00
8.490670e+00	7.224433e+00
8.443925e+00	7.283043e+00
8.385926e+00	7.313153e+00
8.314761e+00	7.293725e+00
8.294894e+00	7.335828e+00
8.399400e+00	7.482995e+00
8.789962e+00	7.827940e+00
9.004855e+00	8.130591e+00
9.068676e+00	8.182047e+00
9.123628e+00	8.193914e+00
9.138136e+00	8.349476e+00
9.259811e+00	8.434067e+00
9.351514e+00	8.494347e+00
9.358568e+00	8.596091e+00
9.371326e+00	8.710500e+00
9.472849e+00	8.812345e+00
9.682449e+00	9.090757e+00
9.811758e+00	9.273574e+00
9.877299e+00	9.355805e+00
1.003311e+01	9.573557e+00
1.018893e+01	9.777888e+00
1.036320e+01	1.001200e+01
1.065084e+01	1.034806e+01
1.074980e+01	1.062621e+01
1.071665e+01	1.071396e+01
1.052634e+01	1.055003e+01
1.024587e+01	1.033305e+01
1.018893e+01	1.023956e+01
1.012660e+01	1.014607e+01
1.006428e+01	1.005065e+01
9.971120e+00	9.919451e+00
9.912787e+00	9.827516e+00
9.850074e+00	9.733862e+00
9.752648e+00	9.609655e+00
9.690322e+00	9.522875e+00
9.628052e+00	9.461271e+00
9.515873e+00	9.272645e+00
9.340878e+00	9.191287e+00
9.285497e+00	9.184312e+00
9.282380e+00	9.101514e+00
9.139707e+00	8.801254e+00
8.973691e+00	8.586498e+00
8.738307e+00	8.273429e+00
8.502980e+00	7.996014e+00
8.532036e+00	8.245317e+00
8.693560e+00	8.930840e+00
8.914083e+00	9.913741e+00
9.123683e+00	1.086276e+01
9.171314e+00	1.098741e+01
9.227096e+00	1.118991e+01
9.237598e+00	1.129872e+01
9.171591e+00	1.133015e+01
9.171591e+00	1.133015e+01

9.171591e+00	1.133015e+01
9.045281e+00	1.126995e+01
8.999586e+00	1.098741e+01
8.927558e+00	1.062632e+01
8.837397e+00	1.022121e+01
8.737975e+00	9.772122e+00
8.656852e+00	9.554038e+00
8.563476e+00	9.273574e+00
8.411765e+00	8.712702e+00
8.381934e+00	8.541306e+00
8.350494e+00	8.463399e+00
8.319718e+00	8.354386e+00
8.311900e+00	8.260897e+00
8.289463e+00	8.220340e+00
8.218257e+00	8.251166e+00
8.065593e+00	8.432293e+00
7.993896e+00	8.479591e+00
8.009478e+00	8.623871e+00
8.065498e+00	8.809697e+00
7.992122e+00	8.797927e+00
7.954305e+00	8.788439e+00
7.999774e+00	8.856537e+00
8.041166e+00	8.955977e+00
7.932070e+00	8.970098e+00
7.921701e+00	9.052441e+00
7.902293e+00	9.237032e+00
7.844627e+00	9.294157e+00
7.613956e+00	1.089392e+01
7.503500e+00	1.136652e+01
7.429563e+00	1.159884e+01
7.347132e+00	1.168330e+01
7.347132e+00	1.168330e+01

5.845889e+00	1.119967e+01
5.861691e+00	1.112493e+01
5.939099e+00	1.104807e+01
5.896569e+00	1.115980e+01
5.845889e+00	1.119967e+01
5.845889e+00	1.119967e+01

5.977859e+00	1.095625e+01
6.252944e+00	1.050439e+01
6.363183e+00	1.040831e+01
6.200434e+00	1.067578e+01
5.977859e+00	1.095625e+01
5.977859e+00	1.095625e+01

6.406208e+00	1.029740e+01
6.387410e+00	1.024200e+01
6.515486e+00	9.955073e+00
6.712289e+00	9.720221e+00
6.761306e+00	9.611151e+00
6.823633e+00	9.522875e+00
6.886734e+00	9.444969e+00
7.083080e+00	9.133342e+00
7.300943e+00	8.899678e+00
7.104040e+00	9.225887e+00
7.100159e+00	9.272631e+00
6.998076e+00	9.444969e+00
6.795242e+00	9.756540e+00
6.694767e+00	9.896773e+00
6.636655e+00	9.964864e+00
6.512005e+00	1.019138e+01
6.406208e+00	1.029740e+01
6.406208e+00	1.029740e+01

4.795395e+00	8.884762e+00
4.547764e+00	8.766530e+00
4.480686e+00	8.628329e+00
4.466967e+00	8.441886e+00
4.439925e+00	8.199603e+00
4.206188e+00	8.060392e+00
3.933228e+00	7.915793e+00
3.883239e+00	7.859497e+00
3.904596e+00	7.824564e+00
4.098338e+00	7.851457e+00
4.454546e+00	7.871530e+00
4.690714e+00	7.869432e+00
4.905186e+00	7.943836e+00
5.156594e+00	8.039986e+00
5.203283e+00	8.162475e+00
5.294830e+00	8.398967e+00
5.345814e+00	8.510437e+00
5.235111e+00	8.663184e+00
5.012918e+00	8.832867e+00
4.795395e+00	8.884762e+00
4.795395e+00	8.884762e+00

7.448771e+00	8.712702e+00
7.424318e+00	8.619213e+00
7.484647e+00	8.525724e+00
7.509155e+00	8.619213e+00
7.448771e+00	8.712702e+00
7.448771e+00	8.712702e+00

7.803537e+00	8.575630e+00
7.819785e+00	8.482696e+00
7.758403e+00	8.307642e+00
7.713770e+00	8.303764e+00
7.698893e+00	8.352253e+00
7.758403e+00	8.525724e+00
7.803537e+00	8.575630e+00
7.803537e+00	8.575630e+00

4.665144e+00	8.130258e+00
4.684995e+00	8.101202e+00
4.680059e+00	7.981763e+00
4.647344e+00	8.063552e+00
4.665144e+00	8.130258e+00
4.665144e+00	8.130258e+00

4.509109e+00	7.751260e+00
4.377914e+00	7.743164e+00
3.999556e+00	7.639382e+00
3.957201e+00	7.533259e+00
4.009491e+00	7.491410e+00
4.055051e+00	7.551012e+00
4.121066e+00	7.622293e+00
4.197371e+00	7.570384e+00
4.218970e+00	7.502466e+00
4.034992e+00	7.430402e+00
4.059016e+00	7.361783e+00
4.155114e+00	7.280590e+00
4.124517e+00	7.404560e+00
4.195822e+00	7.418747e+00
4.360725e+00	7.450833e+00
4.480082e+00	7.454927e+00
4.480885e+00	7.380246e+00
4.496134e+00	7.279328e+00
4.634995e+00	7.420951e+00
4.673794e+00	7.652671e+00
4.622683e+00	7.728567e+00
4.509109e+00	7.751260e+00
4.509109e+00	7.751260e+00

3.531808e+00	7.623061e+00
3.513455e+00	7.608976e+00
3.497874e+00	7.479835e+00
3.421741e+00	7.355182e+00
3.374608e+00	7.356221e+00
3.337007e+00	7.638737e+00
3.521534e+00	7.770530e+00
3.295088e+00	7.710463e+00
3.273515e+00	7.428679e+00
3.315832e+00	7.154733e+00
3.177751e+00	6.912128e+00
3.263877e+00	6.731719e+00
3.277694e+00	6.933134e+00
3.431889e+00	7.185839e+00
3.549061e+00	7.321764e+00
3.928247e+00	7.220876e+00
3.677611e+00	7.470884e+00
3.695491e+00	7.625775e+00
3.531808e+00	7.623061e+00
3.583145e+00	7.657284e+00

8.028719e+00	6.694723e+00
8.006982e+00	6.686849e+00
7.945378e+00	6.590144e+00
7.972899e+00	6.535089e+00
8.031492e+00	6.628239e+00
8.028719e+00	6.694723e+00
8.028719e+00	6.694723e+00

7.094447e+00	6.552993e+00
7.152947e+00	6.491167e+00
7.247988e+00	6.448027e+00
7.585012e+00	6.321325e+00
7.751125e+00	6.225521e+00
7.776035e+00	6.263878e+00
7.769307e+00	6.329844e+00
7.826383e+00	6.330030e+00
8.023285e+00	6.393519e+00
8.132354e+00	6.418473e+00
8.234326e+00	6.387586e+00
8.304520e+00	6.395985e+00
8.307020e+00	6.338902e+00
8.216195e+00	6.251069e+00
8.045521e+00	6.142000e+00
7.973712e+00	6.032931e+00
7.897189e+00	5.814877e+00
7.659257e+00	5.482150e+00
7.531669e+00	5.387749e+00
7.434244e+00	5.386887e+00
7.262774e+00	5.442154e+00
7.175459e+00	5.332104e+00
7.164985e+00	5.247978e+00
7.214108e+00	5.276708e+00
7.287372e+00	5.302511e+00
7.364211e+00	5.207785e+00
7.427386e+00	5.116388e+00
7.444612e+00	5.176067e+00
7.505496e+00	5.285082e+00
7.603998e+00	5.211263e+00
7.576749e+00	5.051916e+00
7.511041e+00	4.991255e+00
7.393487e+00	4.978279e+00
7.272969e+00	4.957034e+00
7.139418e+00	5.045318e+00
6.859508e+00	5.182943e+00
6.718333e+00	5.253974e+00
6.696910e+00	5.567151e+00
6.621075e+00	5.619610e+00
6.582499e+00	5.609356e+00
6.628061e+00	5.677388e+00
6.675914e+00	5.929406e+00
6.684564e+00	6.122371e+00
6.733193e+00	6.209539e+00
6.802851e+00	6.426299e+00
6.921334e+00	6.540850e+00
7.094447e+00	6.552993e+00
7.094447e+00	6.552993e+00

7.217270e+00	6.196342e+00
7.259743e+00	6.002102e+00
7.384394e+00	5.877062e+00
7.441336e+00	6.001849e+00
7.322180e+00	6.143110e+00
7.217270e+00	6.196342e+00
7.217270e+00	6.196342e+00

6.970962e+00	5.575139e+00
6.953162e+00	5.508433e+00
6.985933e+00	5.426645e+00
6.990812e+00	5.546084e+00
6.970962e+00	5.575139e+00
6.970962e+00	5.575139e+00

6.657172e+00	5.321013e+00
6.606269e+00	5.161873e+00
6.515834e+00	4.897927e+00
6.567398e+00	4.786534e+00
6.619910e+00	4.864441e+00
6.644968e+00	5.075825e+00
6.762859e+00	5.133759e+00
6.846762e+00	5.112040e+00
6.858011e+00	5.052970e+00
6.866273e+00	4.783327e+00
6.959760e+00	4.599613e+00
6.987707e+00	4.648576e+00
7.072934e+00	4.697538e+00
7.161431e+00	4.653899e+00
7.181559e+00	4.583976e+00
7.150785e+00	4.576712e+00
7.072934e+00	4.537288e+00
6.979445e+00	4.514721e+00
6.885958e+00	4.481616e+00
6.818420e+00	4.412637e+00
6.776722e+00	4.489990e+00
6.709849e+00	4.655184e+00
6.509787e+00	4.705577e+00
6.419044e+00	4.704523e+00
6.387410e+00	4.761249e+00
6.278341e+00	4.853795e+00
6.220569e+00	4.866010e+00
6.247565e+00	4.890280e+00
6.287656e+00	4.983602e+00
6.359686e+00	5.144410e+00
6.590688e+00	5.302160e+00
6.657172e+00	5.321013e+00
6.657172e+00	5.321013e+00

1.221622e+01	4.745556e+00
1.184654e+01	4.651735e+00
1.165956e+01	4.580594e+00
1.163572e+01	4.570170e+00
1.153236e+01	4.404319e+00
1.127005e+01	3.940614e+00
1.117857e+01	3.664194e+00
1.117443e+01	3.510195e+00
1.129440e+01	3.584093e+00
1.137300e+01	3.801360e+00
1.143532e+01	3.914089e+00
1.149765e+01	3.975694e+00
1.164307e+01	4.196028e+00
1.201000e+01	4.445076e+00
1.236585e+01	4.596430e+00
1.242382e+01	4.590038e+00
1.238257e+01	4.524811e+00
1.230991e+01	4.370044e+00
1.233671e+01	4.325605e+00
1.240297e+01	4.328409e+00
1.256404e+01	4.491187e+00
1.257515e+01	4.668759e+00
1.243211e+01	4.729299e+00
1.221622e+01	4.745556e+00
1.221622e+01	4.745556e+00

7.749307e+00	3.878657e+00
7.798213e+00	3.852401e+00
7.786903e+00	3.785114e+00
7.653658e+00	3.727113e+00
7.590238e+00	3.745203e+00
7.633197e+00	3.819880e+00
7.749307e+00	3.878657e+00
7.749307e+00	3.878657e+00

